ID,Text,Score,Sentiment,Time
8531,"He spread his wings and flew higher, higher and higher until he was just a dot in the sky",0,Neutral,2026-03-25 20:23:44
8530,His graceful moves caused even the clouds to watch,5,Positive,2026-03-25 20:23:44
8529,So he started to dance in the sky,0,Neutral,2026-03-25 20:23:44
8528,He found that he was very light! He was happy with his weight and wanted to celebrate,10,Positive,2026-03-25 20:23:44
8527,Billy gathered his spoon and measured himself,0,Neutral,2026-03-25 20:23:44
8526,He wanted to weigh himself with a spoon,0,Neutral,2026-03-25 20:23:44
8525,One day he decided to try something new,0,Neutral,2026-03-25 20:23:44
8524,He was always looking for something to do,0,Neutral,2026-03-25 20:23:44
8523,Once there was a graceful bird called Billy,5,Positive,2026-03-25 20:23:44
8522,"Grace said to Joe, ""Remember, if you help a friend in need, you will always be rewarded!"" Joe and Grace smiled and hugged each other, walked away with the deep red balloon, proud of the lesson they had learnt",10,Positive,2026-03-25 20:23:44
8521,Joe was so relieved to be able to buy it after his friend helped him,8,Positive,2026-03-25 20:23:44
8520,When Grace's mom arrived she saw that Joe wanted a deep red balloon,4,Positive,2026-03-25 20:23:44
8519,She asked her mom to bring some money so Joe could buy a balloon,0,Neutral,2026-03-25 20:23:44
8518,Grace saw how sad Joe was and wanted to help,3,Positive,2026-03-25 20:23:44
8517,"Joe wanted one so badly, but he didn't have enough money",-4,Negative,2026-03-25 20:23:44
8516,"When they got there, they saw a vendor with lots of colorful balloons",0,Neutral,2026-03-25 20:23:44
8515,"One day, Joe and Grace decided to go to the town's marketplace",4,Positive,2026-03-25 20:23:44
8514,They were always playing together and having so much fun,7,Positive,2026-03-25 20:23:44
8513,"Once upon a time, there were two best friends, Joe and Grace",9,Positive,2026-03-25 20:23:44
8512,He did not get to enjoy his ice-cream that day,-10,Negative,2026-03-25 20:23:44
8511,""" Tim was very sad and walked away",-1,Negative,2026-03-25 20:23:44
8510,The ice-cream is too old,0,Neutral,2026-03-25 20:23:44
8509,"Tim screamed, ""Yuck! This ice-cream is bad!"" The ice-cream man just laughed and said, ""I am sorry, little boy",-5,Negative,2026-03-25 20:23:44
8508,It tasted very bad,-2,Negative,2026-03-25 20:23:44
8507,But it did not taste good at all,-10,Negative,2026-03-25 20:23:44
8506,""" Tim took the ice-cream and started to eat it",0,Neutral,2026-03-25 20:23:44
8505,Here you go,0,Neutral,2026-03-25 20:23:44
8504,"Tim went to the truck and said, ""Hi, can I have ice-cream, please?"" The ice-cream man looked at him and said, ""Sure, little boy",6,Positive,2026-03-25 20:23:44
8503,"The truck was very old and slow, but it had a big sign that said ""Ice-Cream""",4,Positive,2026-03-25 20:23:44
8502,"One day, he saw an ancient ice-cream truck",0,Neutral,2026-03-25 20:23:44
8501,Tim loved ice-cream so much,6,Positive,2026-03-25 20:23:44
8500,"Once upon a time, in a small town, there was a little boy named Tim",0,Neutral,2026-03-25 20:23:44
8499,Tim and his teddy bear were very happy watching the birds together,10,Positive,2026-03-25 20:23:44
8498,"Soon, the teddy bear was not sad anymore",-2,Negative,2026-03-25 20:23:44
8497,They sat under a big tree and watched the birds sing and fly,0,Neutral,2026-03-25 20:23:44
8496,Tim decided to take his sad teddy bear outside to watch the birds with him,-5,Negative,2026-03-25 20:23:44
8495,He tried to make his teddy bear happy by giving it a hug and a kiss,9,Positive,2026-03-25 20:23:44
8494,Tim did not know why his teddy bear was sad,-10,Negative,2026-03-25 20:23:44
8493,"One day, Tim's teddy bear was sad",-5,Negative,2026-03-25 20:23:44
8492,"Tim had a big, soft teddy bear that he loved very much",10,Positive,2026-03-25 20:23:44
8491,He liked to play with his toys and watch the birds outside his window,6,Positive,2026-03-25 20:23:44
8490,"Once upon a time, there was a little infant named Tim",0,Neutral,2026-03-25 20:23:44
8489,"But she knew that flowers needed sun and water to grow, and her bedroom was not the best place for a flower to live",-10,Negative,2026-03-25 20:23:44
8488,She wished she could help it more,4,Positive,2026-03-25 20:23:44
8487,Sue felt bad for the flower,-5,Negative,2026-03-25 20:23:44
8486,It stayed small and sad,-5,Negative,2026-03-25 20:23:44
8485,""" In the end, the flower did not bloom",-6,Negative,2026-03-25 20:23:44
8484,I cannot be a fancy flower in your room,0,Neutral,2026-03-25 20:23:44
8483,"The flower became sad and said, ""I am sorry, Sue",-5,Negative,2026-03-25 20:23:44
8482,"It tried very hard to bloom, but it could not",-3,Negative,2026-03-25 20:23:44
8481,But the flower did not get enough sun,-6,Negative,2026-03-25 20:23:44
8480,She gave it water and put it near the window,0,Neutral,2026-03-25 20:23:44
8479,Sue tried to help the flower,4,Positive,2026-03-25 20:23:44
8478,""" Sue liked the idea, but she knew that flowers needed sun and water to grow",2,Positive,2026-03-25 20:23:44
8477,"Sue said to the flower, ""Hello, little flower! Why are you trying to bloom in my bedroom?"" The flower said, ""I want to be a fancy flower in your room",1,Positive,2026-03-25 20:23:44
8476,The flower was trying to bloom,0,Neutral,2026-03-25 20:23:44
8475,"One day, she saw a small flower in her room",0,Neutral,2026-03-25 20:23:44
8474,She loved her room very much,10,Positive,2026-03-25 20:23:44
8473,Sue had a big bedroom with fancy things in it,0,Neutral,2026-03-25 20:23:44
8472,"Once upon a time, there was a little girl named Sue",0,Neutral,2026-03-25 20:23:44
8471,And everyone in the town loved the humble girl who loved to give,8,Positive,2026-03-25 20:23:44
8470,"From that day on, Lily always looked for ways to help others and share what she had",6,Positive,2026-03-25 20:23:44
8469,""" The old lady was happy, and Lily felt good that she could help",9,Positive,2026-03-25 20:23:44
8468,You are very kind,10,Positive,2026-03-25 20:23:44
8467,""" The old lady smiled and said, ""Thank you, Lily",7,Positive,2026-03-25 20:23:44
8466,"She gave the plate to the lady and said, ""Here, eat this",0,Neutral,2026-03-25 20:23:44
8465,Lily put some food on a plate and went back to the old lady,0,Neutral,2026-03-25 20:23:44
8464,""" Lily wanted to help her, so she ran home to get some food",4,Positive,2026-03-25 20:23:44
8463,"Lily went to the lady and said, ""Why are you sad?"" The old lady said, ""I am hungry, and I have no food",-6,Negative,2026-03-25 20:23:44
8462,"One day, she saw an old lady who looked sad",-5,Negative,2026-03-25 20:23:44
8461,She loved to give and help others,8,Positive,2026-03-25 20:23:44
8460,"Once upon a time, in a small town, there lived a humble girl named Lily",0,Neutral,2026-03-25 20:23:44
8459,"Bloom's goal came true, and they all lived happily ever after",8,Positive,2026-03-25 20:23:44
8458,"Because Bloom warned them, they all agreed that Bloom was the most beautiful flower in the garden",6,Positive,2026-03-25 20:23:44
8457,"After the bug left, the flowers were safe and happy",8,Positive,2026-03-25 20:23:44
8456,"Bloom was scared and said to the other flowers, ""Watch out! Dangerous bug is coming!"" The other flowers thanked Bloom for the warning, and they all hid from the bug",-7,Negative,2026-03-25 20:23:44
8455,"One sunny day, Bloom saw a dangerous bug coming near the flowers",-1,Negative,2026-03-25 20:23:44
8454,Bloom had a goal to be the most beautiful flower in the garden,6,Positive,2026-03-25 20:23:43
8453,Bloom lived in a big garden with many other flowers,0,Neutral,2026-03-25 20:23:43
8452,"Once upon a time, there was a little flower named Bloom",0,Neutral,2026-03-25 20:23:43
8451,Lily and Tom were happy because they learned that sharing and helping others makes everyone happy,9,Positive,2026-03-25 20:23:43
8450,"When they went home, they told their moms and dads about their new friend",5,Positive,2026-03-25 20:23:43
8449,They learned that it is good to share and help others,8,Positive,2026-03-25 20:23:43
8448,Lily and Tom played and had fun all day,7,Positive,2026-03-25 20:23:43
8447,"Nice to meet you!"" They both drank water and played together",6,Positive,2026-03-25 20:23:43
8446,"Let's be friends!"" The little boy smiled and said, ""Hi, I am Tom",7,Positive,2026-03-25 20:23:43
8445,"Lily said, ""Hi, I am Lily",0,Neutral,2026-03-25 20:23:43
8444,"Then, she saw a little boy who was also thirsty",0,Neutral,2026-03-25 20:23:43
8443,"Lily was thirsty, so she drank some water",0,Neutral,2026-03-25 20:23:43
8442,She turned the faucet and water came out,0,Neutral,2026-03-25 20:23:43
8441,She went to the tree and saw a faucet,0,Neutral,2026-03-25 20:23:43
8440,"At the park, Lily saw a wide tree",0,Neutral,2026-03-25 20:23:43
8439,Lily was very happy and ran to the park,10,Positive,2026-03-25 20:23:43
8438,"One day, her mom asked her to go to the park and play",3,Positive,2026-03-25 20:23:43
8437,She lived in a small house with her mom and dad,0,Neutral,2026-03-25 20:23:43
8436,"Once upon a time, there was a little girl named Lily",0,Neutral,2026-03-25 20:23:43
8435,"When we wait for the right time, we can receive the best things in life",6,Positive,2026-03-25 20:23:43
8434,The moral of the story is that patience is a good thing,4,Positive,2026-03-25 20:23:43
8433,""" Tim was so happy! He had waited and now he had a big, beautiful pumpkin",9,Positive,2026-03-25 20:23:43
8432,"Tim's mom said, ""Now you can receive the pumpkin, Tim",0,Neutral,2026-03-25 20:23:43
8431,"Finally, the day came when the pumpkin was big and ready to be picked",4,Positive,2026-03-25 20:23:43
8430,He knew that good things come to those who wait,4,Positive,2026-03-25 20:23:43
8429,"As it grew, he learned to be patient",0,Neutral,2026-03-25 20:23:43
8428,""" Tim waited and watched the pumpkin grow",0,Neutral,2026-03-25 20:23:43
8427,You must wait for it to grow bigger,0,Neutral,2026-03-25 20:23:43
8426,"Tim asked his mom, ""Can I receive this pumpkin, please?"" His mom looked at the pumpkin and said, ""It is not ready yet",-6,Negative,2026-03-25 20:23:43
8425,It was not clear if the pumpkin was ready to be picked,-5,Negative,2026-03-25 20:23:43
8424,"One day, Tim saw a small pumpkin in the garden",0,Neutral,2026-03-25 20:23:43
8423,He loved their round shape and bright orange color,8,Positive,2026-03-25 20:23:43
8422,Tim loved pumpkins,6,Positive,2026-03-25 20:23:43
8421,"Once upon a time, there was a little boy named Tim",0,Neutral,2026-03-25 20:23:43
8420,Tim was happy that he found the amazing gum and could share it with his friends,9,Positive,2026-03-25 20:23:43
8419,They all laughed and spoke about how great the gum was,8,Positive,2026-03-25 20:23:43
8418,They chewed the gum and it was very yummy,10,Positive,2026-03-25 20:23:43
8417,They broke it into small pieces and each took a piece,-4,Negative,2026-03-25 20:23:43
8416,"Then, they decided to share the gum",3,Positive,2026-03-25 20:23:43
8415,They all looked at the gum and talked about how amazing it was,6,Positive,2026-03-25 20:23:43
8414,"Later, Tim and his friends sat under a big tree",5,Positive,2026-03-25 20:23:43
8413,"It looks amazing, right?"" His friends nodded and smiled",9,Positive,2026-03-25 20:23:43
8412,"Tim told them, ""I found it on the ground",0,Neutral,2026-03-25 20:23:43
8411,They all wanted to see the amazing gum,6,Positive,2026-03-25 20:23:43
8410,Tim took the gum out of his pocket and showed it to his friends,5,Positive,2026-03-25 20:23:43
8409,He saw them playing and running,2,Positive,2026-03-25 20:23:43
8408,""" Tim went to the park to play with his friends",7,Positive,2026-03-25 20:23:43
8407,"He thought, ""I will show this to my friends later",5,Positive,2026-03-25 20:23:43
8406,Tim picked it up and put it in his pocket,0,Neutral,2026-03-25 20:23:43
8405,It looked amazing,6,Positive,2026-03-25 20:23:43
8404,"One day, Tim found a big, pink gum on the ground",0,Neutral,2026-03-25 20:23:43
8403,Tim loved to speak and play with his friends,9,Positive,2026-03-25 20:23:43
8402,"Once upon a time, in a small town, there was a little boy named Tim",0,Neutral,2026-03-25 20:23:43
8401,"Then, they went back to playing with the big, red ball, laughing and having fun together",8,Positive,2026-03-25 20:23:43
8400,"Binky was so happy! He wagged his tail and said, ""Thank you, Oliver!"" All the friends cheered and clapped",9,Positive,2026-03-25 20:23:43
8399,""" Oliver used his sharp beak to carefully cut the bush and free Binky's tail",4,Positive,2026-03-25 20:23:43
8398,"""I can help you get your tail out",4,Positive,2026-03-25 20:23:43
8397,"""Don't cry, Binky,"" he said",4,Positive,2026-03-25 20:23:43
8396,"Then, a wise, old owl named Oliver flew down from a tall tree",5,Positive,2026-03-25 20:23:43
8395,"They pulled and pulled, but it was still stuck",-4,Negative,2026-03-25 20:23:43
8394,Lulu and the other friends tried to help Binky get his tail out of the bush,7,Positive,2026-03-25 20:23:43
8393,"""My tail is stuck!"" Binky said with a sad face",-6,Negative,2026-03-25 20:23:43
8392,"""What's wrong, Binky?"" asked his friend, a cute, fluffy bunny named Lulu",5,Positive,2026-03-25 20:23:43
8391,Binky's friends heard him cry and came running to help,4,Positive,2026-03-25 20:23:43
8390,"""Ouch!"" he cried",-4,Negative,2026-03-25 20:23:43
8389,"As they played, Binky's tail got caught in a bush",3,Positive,2026-03-25 20:23:42
8388,"One sunny day, Binky and his friends were playing catch with a big, red ball",8,Positive,2026-03-25 20:23:42
8387,"Binky had a long, waggy tail and loved to play with his friends",9,Positive,2026-03-25 20:23:42
8386,"Once upon a time, in a big, green park, there was a small, messy dog named Binky",-4,Negative,2026-03-25 20:23:42
8385,Tim had turned the empty box into a box filled with fun things,4,Positive,2026-03-25 20:23:42
8384,They smiled and clapped,5,Positive,2026-03-25 20:23:42
8383,He showed his mom and dad the full box,0,Neutral,2026-03-25 20:23:42
8382,Tim felt proud of his search,5,Positive,2026-03-25 20:23:42
8381,"After a while, the box was full",0,Neutral,2026-03-25 20:23:42
8380,Tim was happy to see his box filling up,6,Positive,2026-03-25 20:23:42
8379,He pushed the ball into the box too,0,Neutral,2026-03-25 20:23:42
8378,"Next, he searched in his closet and found a ball",0,Neutral,2026-03-25 20:23:42
8377,He pushed the toy into the box,0,Neutral,2026-03-25 20:23:42
8376,Tim looked under his bed and found a soft toy,0,Neutral,2026-03-25 20:23:42
8375,He started to search his room,0,Neutral,2026-03-25 20:23:42
8374,A little boy named Tim wanted to find something to put in the box,0,Neutral,2026-03-25 20:23:42
8373,The box was empty,-2,Negative,2026-03-25 20:23:42
8372,"Once upon a time, in a small house, there was a big box",0,Neutral,2026-03-25 20:23:42
8371,"After that, he continued playing with his hammer, but now he also had a new friend to play with",8,Positive,2026-03-25 20:23:42
8370,"The bug was able to crawl out and said, ""Thank you, Tim!"" Tim felt happy that he helped the bug",7,Positive,2026-03-25 20:23:42
8369,Tim used his big hammer to make a path in the mud,0,Neutral,2026-03-25 20:23:42
8368,"The bug looked very sad, so Tim decided to help",2,Positive,2026-03-25 20:23:42
8367,"Tim wanted to help, but he didn't want to delay his playtime",5,Positive,2026-03-25 20:23:42
8366,"""Help me, please!"" said the bug",6,Positive,2026-03-25 20:23:42
8365,"While he was playing, he saw a little bug stuck in the mud",0,Positive,2026-03-25 20:23:42
8364,He took the hammer and went to play in the deep mud outside,3,Positive,2026-03-25 20:23:42
8363,"One day, a boy named Tim found a big hammer in his toy box",0,Neutral,2026-03-25 20:23:42
8362,His mom smiled and gave him a big hug,8,Positive,2026-03-25 20:23:42
8361,Tim ate the cookies and told his mom about the toy gun and his adventures,0,Neutral,2026-03-25 20:23:42
8360,She had made some yummy cookies for him,5,Positive,2026-03-25 20:23:42
8359,He went back to his house and saw his mom in the kitchen,0,Neutral,2026-03-25 20:23:42
8358,"After playing for a while, Tim started to feel hungry",2,Positive,2026-03-25 20:23:42
8357,"Tim ran around the yard, laughing and having fun",8,Positive,2026-03-25 20:23:42
8356,"He pretended to be a superhero, saving the world from bad guys",-5,Negative,2026-03-25 20:23:42
8355,He was so happy! He picked up the gun and started to play with it,7,Positive,2026-03-25 20:23:42
8354,"Inside the box, Tim found a toy gun",-3,Negative,2026-03-25 20:23:42
8353,"So, he went closer to the box and took a peek",0,Neutral,2026-03-25 20:23:42
8352,He wanted to know what was inside,0,Neutral,2026-03-25 20:23:42
8351,Tim was very curious,8,Positive,2026-03-25 20:23:42
8350,He saw a big box near the tree,0,Neutral,2026-03-25 20:23:42
8349,"One day, a little boy named Tim went to play outside",3,Positive,2026-03-25 20:23:42
8348,They both played with the chain and were happy friends again,8,Positive,2026-03-25 20:23:42
8347,She went back to the dog and gave him the chain,0,Neutral,2026-03-25 20:23:42
8346,"Later, the cat felt bad",-5,Negative,2026-03-25 20:23:42
8345,The dog felt sad and guilty,-7,Negative,2026-03-25 20:23:42
8344,The cat took the chain and ran away,0,Neutral,2026-03-25 20:23:42
8343,The dog felt happy and closed his eyes,6,Positive,2026-03-25 20:23:41
8342,She rubbed her head on the dog's leg,0,Neutral,2026-03-25 20:23:41
8341,The cat had an idea,0,Neutral,2026-03-25 20:23:41
8340,They both wanted it,0,Neutral,2026-03-25 20:23:41
8339,"One day, they saw a shiny chain on the floor",0,Neutral,2026-03-25 20:23:41
8338,They liked to play all day,6,Positive,2026-03-25 20:23:41
8337,"Once upon a time, in a small house, there was a cat and a dog",0,Neutral,2026-03-25 20:23:41
8336,"And Zigzag learned that it's okay to make mistakes, as long as you have good friends by your side",7,Positive,2026-03-25 20:23:41
8335,They had so much fun playing together,7,Positive,2026-03-25 20:23:41
8334,"They all twisted and turned, just like Zigzag",4,Positive,2026-03-25 20:23:41
8333,"They all tried the twisty slide, too",0,Neutral,2026-03-25 20:23:41
8332,Zigzag's friends told him not to be embarrassed,0,Positive,2026-03-25 20:23:41
8331,They ran to help Zigzag get up,4,Positive,2026-03-25 20:23:41
8330,But his friends did not laugh at him,-5,Negative,2026-03-25 20:23:41
8329,He felt embarrassed because all his friends saw him fall,2,Positive,2026-03-25 20:23:41
8328,He went so fast that he fell off at the end,0,Neutral,2026-03-25 20:23:41
8327,Zigzag twisted and turned as he went down the slide,0,Neutral,2026-03-25 20:23:41
8326,"He wanted to try it, so he ran up to the slide",0,Neutral,2026-03-25 20:23:41
8325,"One day, Zigzag saw a big twisty slide",0,Neutral,2026-03-25 20:23:41
8324,Zigzag loved to run and play in the park,7,Positive,2026-03-25 20:23:41
8323,"Once upon a time, there was a little dog named Zigzag",0,Neutral,2026-03-25 20:23:41
8322,"Elly and Benny became best friends, and they lived happily ever after",9,Positive,2026-03-25 20:23:41
8321,She was special and had her own way to help others,7,Positive,2026-03-25 20:23:41
8320,Elly learned that being different was not ugly,-2,Negative,2026-03-25 20:23:41
8319,"Elly did, and all the animals felt cool and happy",7,Positive,2026-03-25 20:23:41
8318,"Then, Benny asked Elly to use her big ears to fan the hot animals",3,Positive,2026-03-25 20:23:41
8317,Elly did and the plants grew happy and green,6,Positive,2026-03-25 20:23:41
8316,"They went to the river, and Benny asked Elly to use her long nose to spray water on the dry plants",0,Neutral,2026-03-25 20:23:41
8315,""" Benny promised to show Elly how her big ears and long nose made her special",6,Positive,2026-03-25 20:23:41
8314,You are special,4,Positive,2026-03-25 20:23:41
8313,"Benny looked at Elly and said, ""I think you are not ugly",-2,Negative,2026-03-25 20:23:41
8312,"Benny saw that Elly was sad and asked, ""Why are you sad, Elly?"" Elly told Benny that she felt ugly and did not like her big ears and long nose",-10,Negative,2026-03-25 20:23:41
8311,"One day, a little bird named Benny flew to Elly",0,Neutral,2026-03-25 20:23:41
8310,"She had big ears and a long nose, and she felt different from the other animals",0,Neutral,2026-03-25 20:23:41
8309,Elly was sad because she thought she was ugly,-8,Negative,2026-03-25 20:23:41
8308,"Once upon a time, there was a big gray elephant named Elly",0,Neutral,2026-03-25 20:23:41
8307,And they all lived happily ever after,6,Positive,2026-03-25 20:23:41
8306,He had his toy razor back and could play with it again,3,Positive,2026-03-25 20:23:41
8305,"After that, Tim was not nervous anymore",-4,Negative,2026-03-25 20:23:41
8304,The girl was nice and gave it back to him,4,Positive,2026-03-25 20:23:41
8303,He went to the girl and told her that it was his toy,0,Neutral,2026-03-25 20:23:41
8302,It was his toy razor! Tim was so happy,7,Positive,2026-03-25 20:23:41
8301,He looked closer and recognized it,0,Neutral,2026-03-25 20:23:41
8300,"Then, Tim saw a girl playing with a toy",2,Positive,2026-03-25 20:23:41
8299,He wanted to find it and play with it again,3,Positive,2026-03-25 20:23:41
8298,He missed his toy razor so much,-3,Negative,2026-03-25 20:23:41
8297,Tim was very sad,-1,Negative,2026-03-25 20:23:41
8296,"He looked and looked, but he could not find it",-6,Negative,2026-03-25 20:23:41
8295,He thought maybe he left his toy razor there,0,Neutral,2026-03-25 20:23:41
8294,"One day, Tim went to the park with his mom",0,Neutral,2026-03-25 20:23:40
8293,"But now, it was gone",0,Neutral,2026-03-25 20:23:40
8292,"Every day, he would play with his toy razor",3,Positive,2026-03-25 20:23:40
8291,He loved to pretend to shave like his dad,7,Positive,2026-03-25 20:23:40
8290,He had lost his toy razor,-3,Negative,2026-03-25 20:23:40
8289,Tim was very nervous,1,Positive,2026-03-25 20:23:40
8288,"Once upon a time, there was a little boy named Tim",0,Neutral,2026-03-25 20:23:40
8287,"From that day on, she always mixed yummy soup for her lunch",5,Positive,2026-03-25 20:23:40
8286,She was very happy and full,10,Positive,2026-03-25 20:23:40
8285,The old lady thought it was the best soup she ever had,6,Positive,2026-03-25 20:23:40
8284,She let the soup cool down and then she ate it,3,Positive,2026-03-25 20:23:40
8283,The old lady was very careful not to touch the smoke or the pot,0,Positive,2026-03-25 20:23:40
8282,She knew that meant the soup was very hot,4,Positive,2026-03-25 20:23:40
8281,"As she mixed the soup, she saw some smoke come out of her pot",0,Neutral,2026-03-25 20:23:40
8280,"One day, she decided to mix some yummy soup for her lunch",5,Positive,2026-03-25 20:23:40
8279,She loved to mix things in her big pot,6,Positive,2026-03-25 20:23:40
8278,"Once upon a time, there was an old lady who lived in a small house",0,Neutral,2026-03-25 20:23:40
8277,And they became the best of friends,8,Positive,2026-03-25 20:23:40
8276,The bird and the boat played together in the water all day long,3,Positive,2026-03-25 20:23:40
8275,The boat was able to float again and it was very happy,10,Positive,2026-03-25 20:23:40
8274,"Together, the bird and the boat went to the big pond",0,Neutral,2026-03-25 20:23:40
8273,It came back and told the boat about the pond,0,Neutral,2026-03-25 20:23:40
8272,The bird flew away and soon found a big pond,0,Neutral,2026-03-25 20:23:40
8271,"Then you can float again!"" The boat was happy and thanked the bird",8,Positive,2026-03-25 20:23:40
8270,"The bird told the boat, ""I will find more water for you",0,Neutral,2026-03-25 20:23:40
8269,""" The bird wanted to help the boat, so it thought of an easy plan",7,Positive,2026-03-25 20:23:40
8268,I miss the water,-2,Negative,2026-03-25 20:23:40
8267,"A bird saw the boat and asked, ""Why are you sad, little boat?"" The boat said, ""The water is dry and I cannot float",-5,Negative,2026-03-25 20:23:40
8266,The boat was sad because it could not float anymore,-10,Negative,2026-03-25 20:23:40
8265,"One day, the sun was very hot and the water began to dry up",4,Positive,2026-03-25 20:23:40
8264,The boat was blue and it liked to float on the water,4,Positive,2026-03-25 20:23:40
8263,"Once upon a time, there was a little boat",0,Neutral,2026-03-25 20:23:40
8262,Tim felt better and played with his toys while he waited for his vest to dry,6,Positive,2026-03-25 20:23:40
8261,"She told him not to worry, she would dry the vest",-3,Negative,2026-03-25 20:23:40
8260,His mom saw him weep and hugged him,-2,Negative,2026-03-25 20:23:40
8259,He was sad because his favorite vest was wet,0,Negative,2026-03-25 20:23:40
8258,Tim took off his wet vest and started to weep,-6,Negative,2026-03-25 20:23:40
8257,His mom saw his wet vest and told him to take it off,0,Neutral,2026-03-25 20:23:40
8256,"Tim did not like being wet, so he went back inside his house",-9,Negative,2026-03-25 20:23:40
8255,The rain made Tim and his vest very wet,4,Positive,2026-03-25 20:23:40
8254,"One day, it started to rain when Tim was playing outside",2,Positive,2026-03-25 20:23:40
8253,He wore it all the time,0,Neutral,2026-03-25 20:23:40
8252,It was a pretty vest with many colors,5,Positive,2026-03-25 20:23:40
8251,Tim had a favorite vest that he loved to wear,8,Positive,2026-03-25 20:23:40
8250,"Once upon a time, there was a little boy named Tim",0,Neutral,2026-03-25 20:23:40
8249,They learned never to pick up gum from the ground again,0,Neutral,2026-03-25 20:23:40
8248,Tom and Sam were very sad,-1,Negative,2026-03-25 20:23:40
8247,"The monster caught them, and they lost the game",-3,Negative,2026-03-25 20:23:40
8246,The gum made them feel sick and slow,-5,Negative,2026-03-25 20:23:40
8245,"But this time, they did not escape",-8,Negative,2026-03-25 20:23:40
8244,They both chewed the gum and started to run from the monster again,0,Neutral,2026-03-25 20:23:40
8243,Tom took out the thin gum and shared it with Sam,3,Positive,2026-03-25 20:23:40
8242,He thought it could help them win the game,8,Positive,2026-03-25 20:23:39
8241,"Tom felt scared, but he remembered his special gum",4,Positive,2026-03-25 20:23:39
8240,"They ran and hid, but the monster always found them",-1,Negative,2026-03-25 20:23:39
8239,They played a game where they had to escape from a pretend monster,4,Positive,2026-03-25 20:23:39
8238,"Tom went to play with his friend, Sam",7,Positive,2026-03-25 20:23:39
8237,He put the gum in his pocket to save it for later,5,Positive,2026-03-25 20:23:39
8236,He thought it was very special,9,Positive,2026-03-25 20:23:39
8235,"One day, he found a thin piece of gum on the ground",0,Neutral,2026-03-25 20:23:39
8234,He loved gum,6,Positive,2026-03-25 20:23:39
8233,"Once upon a time, there was a boy named Tom",0,Neutral,2026-03-25 20:23:39
8232,They were happy and had lots of fun,8,Positive,2026-03-25 20:23:39
8231,The cat loved to feel the music from Lily's flute,6,Positive,2026-03-25 20:23:39
8230,They played and danced together every day,3,Positive,2026-03-25 20:23:39
8229,Lily and the deaf cat became best friends,8,Positive,2026-03-25 20:23:39
8228,The cat was happy and started to dance,6,Positive,2026-03-25 20:23:39
8227,The cat could feel the music through the string,0,Neutral,2026-03-25 20:23:39
8226,She would stretch a big string from her flute to the cat's ear,0,Neutral,2026-03-25 20:23:39
8225,Lily had an idea,0,Neutral,2026-03-25 20:23:39
8224,Lily wanted to help the cat hear her music,4,Positive,2026-03-25 20:23:39
8223,"One day, she met a deaf cat who could not hear her play the flute",-9,Negative,2026-03-25 20:23:39
8222,She had a flute that she loved to play,7,Positive,2026-03-25 20:23:39
8221,"Once upon a time, there was a girl named Lily",0,Neutral,2026-03-25 20:23:39
8220,"Then, they went home, happy and wet",6,Positive,2026-03-25 20:23:39
8219,They played and sprayed water until the sun went down,3,Positive,2026-03-25 20:23:39
8218,"Spot jumped and barked, trying to catch the water",0,Neutral,2026-03-25 20:23:39
8217,She sprayed the water on the boat and on Spot,0,Neutral,2026-03-25 20:23:39
8216,Lily picked up a hose and started to spray water,0,Neutral,2026-03-25 20:23:39
8215,They both laughed and clapped their hands,5,Positive,2026-03-25 20:23:39
8214,"She said, ""Wow, Spot! Did you see that big fish?"" Spot barked and wagged his tail",6,Positive,2026-03-25 20:23:39
8213,Lily saw a big fish jump out of the water,0,Neutral,2026-03-25 20:23:39
8212,They liked to play and have fun together,8,Positive,2026-03-25 20:23:39
8211,"A girl named Lily and her dog, Spot, were on the boat",0,Neutral,2026-03-25 20:23:39
8210,The boat was red and blue,0,Neutral,2026-03-25 20:23:39
8209,"One sunny day, a pretty boat was on the water",7,Positive,2026-03-25 20:23:39
8208,He couldn't wait to come back to the park again,0,Neutral,2026-03-25 20:23:39
8207,"When it was time to go home, Tim felt tired but happy",6,Positive,2026-03-25 20:23:39
8206,He played and laughed a lot,7,Positive,2026-03-25 20:23:39
8205,Tim had a successful day at the park,6,Positive,2026-03-25 20:23:39
8204,"He played with his ball, ran around, and had a lot of fun",7,Positive,2026-03-25 20:23:39
8203,Tim liked the tree a lot,4,Positive,2026-03-25 20:23:39
8202,"So, he hugged the tree and felt good",7,Positive,2026-03-25 20:23:39
8201,He wanted to give the tree a hug,5,Positive,2026-03-25 20:23:39
8200,"At the park, Tim saw a big tree",0,Neutral,2026-03-25 20:23:39
8199,He was very happy,10,Positive,2026-03-25 20:23:39
8198,"One day, Tim went to the park with his mom and dad",0,Neutral,2026-03-25 20:23:39
8197,Tim loved going to the park to play,7,Positive,2026-03-25 20:23:39
8196,"Once upon a time, there was a little boy named Tim",0,Neutral,2026-03-25 20:23:39
8195,"And they both learned that even in smelly places, good things can happen",4,Positive,2026-03-25 20:23:39
8194,"Tim was happy, and the mouse was happy too",8,Positive,2026-03-25 20:23:39
8193,""" Tim agreed, and they got the coin together",3,Positive,2026-03-25 20:23:39
8192,"The mouse said, ""I will help you get the coin, but you must help me too",7,Positive,2026-03-25 20:23:39
8191,"As Tim got closer to the hole, he saw a little mouse",0,Neutral,2026-03-25 20:23:39
